cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,flags,extraction_method,extraction_confidence,word_count,prose_word_share,ctrl_ratio,eng_word_share,source_document,note
1555280,Zoetis Inc.,healthcare,core,0001555280-17-000044,10-K,2017-02-16,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,15477,0.8485,0.0,0.48944,zoetis-20161231x10kye.htm,
66740,3M CO,healthcare,core,0001558370-16-003162,10-K,2016-02-11,RISK_FACTORS,FLAGGED,below_length_floor,below_length_floor,anchor,medium,1704,0.5035,0.0,0.49242,mmm-20151231x10k.htm,
1164727,NEWMONT Corp /DE/,materials_realestate,extension,0001558370-16-003258,10-K,2016-02-17,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,13053,0.816,0.0,0.45955,nem-20151231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-16-003581,10-K,2016-02-26,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,4305,0.3647,0.0,0.47545,ecl-20151231x10k.htm,
66740,3M CO,healthcare,core,0001558370-17-000479,10-K,2017-02-09,RISK_FACTORS,FLAGGED,below_length_floor,below_length_floor,anchor,medium,1746,0.8814,0.0,0.49381,mmm-20161231x10k.htm,
1164727,NEWMONT Corp /DE/,materials_realestate,extension,0001558370-17-000729,10-K,2017-02-21,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,11903,0.8034,0.0,0.46019,nem-20161231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-17-000934,10-K,2017-02-24,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,12279,0.6582,0.0,0.4848,spg-20161231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-17-000934,10-K,2017-02-24,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,7678,0.842,0.0,0.48232,spg-20161231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-17-000944,10-K,2017-02-24,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,4499,0.8122,0.0,0.48259,ecl-20161231x10k.htm,
66740,3M CO,healthcare,core,0001558370-18-000535,10-K,2018-02-08,RISK_FACTORS,FLAGGED,below_length_floor,below_length_floor,anchor,medium,1681,0.859,0.0,0.49297,mmm-20171231x10k.htm,
64803,CVS HEALTH Corp,consumer,core,0001558370-18-000707,10-K,2018-02-14,MDA,FLAGGED,mda_stub_external_document,mda_stub_external_document|heading_regex_fallback|below_length_floor,incorporated_by_reference_unresolved,low,62,0.7903,0.0,0.71667,cvs-20171231x10k.htm,
64803,CVS HEALTH Corp,consumer,core,0001558370-18-000707,10-K,2018-02-14,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,13060,0.8607,0.0,0.46891,cvs-20171231x10k.htm,
823768,WASTE MANAGEMENT INC,utilities,extension,0001558370-18-000716,10-K,2018-02-15,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,18125,0.7171,0.0,0.50059,wm-20171231x10k.htm,
823768,WASTE MANAGEMENT INC,utilities,extension,0001558370-18-000716,10-K,2018-02-15,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,8227,0.8534,0.0,0.47774,wm-20171231x10k.htm,
1164727,NEWMONT Corp /DE/,materials_realestate,extension,0001558370-18-000894,10-K,2018-02-22,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,11596,0.795,0.0,0.45992,nem-20171231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-18-000981,10-K,2018-02-23,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,11756,0.6734,0.0,0.48524,spg-20171231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-18-000981,10-K,2018-02-23,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,7927,0.8437,0.0,0.4837,spg-20171231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-18-000999,10-K,2018-02-23,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,4657,0.808,0.0,0.48206,ecl-20171231x10k.htm,
66740,3M CO,healthcare,core,0001558370-19-000470,10-K,2019-02-07,RISK_FACTORS,FLAGGED,below_length_floor,below_length_floor,anchor,medium,1723,0.8561,0.0,0.48808,mmm-20181231x10k.htm,
823768,WASTE MANAGEMENT INC,utilities,extension,0001558370-19-000662,10-K,2019-02-14,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,14804,0.6961,0.0,0.50023,wm-20181231x10k.htm,
823768,WASTE MANAGEMENT INC,utilities,extension,0001558370-19-000662,10-K,2019-02-14,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,8658,0.8612,0.0,0.47541,wm-20181231x10k.htm,
1164727,NEWMONT Corp /DE/,materials_realestate,extension,0001558370-19-000806,10-K,2019-02-21,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,17115,0.7989,0.0,0.46422,nem-20181231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-19-000875,10-K,2019-02-22,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,11454,0.6345,0.0,0.48356,spg-20181231x10k.htm,
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,0001558370-19-000875,10-K,2019-02-22,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,8252,0.8528,0.0,0.48429,spg-20181231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-19-001379,10-K,2019-03-01,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,4666,0.8354,0.0,0.49409,ecl-20181231x10k.htm,
315189,DEERE & CO,industrials,extension,0001558370-19-011614,10-K,2019-12-19,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,28,0.0,0.0,,de-20191103x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-20-001334,10-K,2020-02-25,MDA,FLAGGED,mda_stub_external_document,mda_stub_external_document|heading_regex_fallback|below_length_floor,incorporated_by_reference_unresolved,low,36,0.0,0.0,,ibm-20191231x10k2af531.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-20-001334,10-K,2020-02-25,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,4575,0.9045,0.0,0.50619,ibm-20191231x10k2af531.htm,
31462,ECOLAB INC.,consumer,core,0001558370-20-001788,10-K,2020-02-28,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,13825,0.7282,0.0,0.47772,ecl-20191231x10k145b24.htm,
31462,ECOLAB INC.,consumer,core,0001558370-20-001788,10-K,2020-02-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5084,0.8377,0.0,0.49463,ecl-20191231x10k145b24.htm,
315189,DEERE & CO,industrials,extension,0001558370-20-014436,10-K,2020-12-17,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,28,0.0,0.0,,de-20201101x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-21-001489,10-K,2021-02-23,MDA,FLAGGED,mda_stub_external_document,mda_stub_external_document|heading_regex_fallback|below_length_floor,incorporated_by_reference_unresolved,low,32,0.0,0.0,,ibm-20201231x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-21-001489,10-K,2021-02-23,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5263,0.9154,0.0,0.4999,ibm-20201231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-21-001916,10-K,2021-02-26,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,15020,0.7531,0.0,0.47815,ecl-20201231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-21-001916,10-K,2021-02-26,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5678,0.8477,0.0,0.50027,ecl-20201231x10k.htm,
315189,DEERE & CO,industrials,extension,0001558370-21-016864,10-K,2021-12-16,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,28,0.0,0.0,,de-20211031x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-22-001584,10-K,2022-02-22,MDA,FLAGGED,mda_stub_external_document,mda_stub_external_document|heading_regex_fallback|below_length_floor,incorporated_by_reference_unresolved,low,32,0.0,0.0,,ibm-20211231x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-22-001584,10-K,2022-02-22,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5205,0.908,0.0,0.49864,ibm-20211231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-22-002059,10-K,2022-02-25,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,14502,0.7384,0.0,0.4758,ecl-20211231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-22-002059,10-K,2022-02-25,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,6208,0.8647,0.0,0.49415,ecl-20211231x10k.htm,
315189,DEERE & CO,industrials,extension,0001558370-22-018703,10-K,2022-12-15,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,23,0.0,0.0,,de-20221030x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-23-001969,10-K,2023-02-24,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,14493,0.7415,0.0,0.47952,ecl-20221231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-23-001969,10-K,2023-02-24,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,6042,0.8648,0.0,0.49072,ecl-20221231x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-23-002376,10-K,2023-02-28,MDA,FLAGGED,mda_stub_external_document,mda_stub_external_document|heading_regex_fallback|below_length_floor,incorporated_by_reference_unresolved,low,32,0.0,0.0,,ibm-20221231x10k.htm,
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0001558370-23-002376,10-K,2023-02-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,5108,0.9037,0.0,0.49891,ibm-20221231x10k.htm,
315189,DEERE & CO,industrials,extension,0001558370-23-019812,10-K,2023-12-15,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,23,0.0,0.0,,de-20231029x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-24-001581,10-K,2024-02-23,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,13071,0.7048,0.0,0.48067,ecl-20231231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-24-001581,10-K,2024-02-23,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,45053,0.5186,0.0,0.47339,ecl-20231231x10k.htm,
315189,DEERE & CO,industrials,extension,0001558370-24-016169,10-K,2024-12-12,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,23,0.0,0.0,,de-20241027x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-25-001263,10-K,2025-02-21,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,12804,0.7125,0.0,0.47987,ecl-20241231x10k.htm,
31462,ECOLAB INC.,consumer,core,0001558370-25-001263,10-K,2025-02-21,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,45169,0.5162,0.0,0.47346,ecl-20241231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000352,10-K,2016-02-26,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,23319,0.5144,0.0,0.52237,meli-20151231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000352,10-K,2016-02-26,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,62815,0.4598,0.0,0.51501,meli-20151231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000024,10-K,2017-02-24,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,28944,0.4367,0.0,0.51663,meli-20161231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000024,10-K,2017-02-24,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,60028,0.387,0.0,0.50592,meli-20161231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000040,10-K,2018-02-23,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,28898,0.383,0.0,0.51344,meli-20171231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000040,10-K,2018-02-23,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,55775,0.3487,0.0,0.5079,meli-20171231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-19-000047,10-K,2019-02-28,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,24664,0.679,0.0,0.47937,meli-20181231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-19-000047,10-K,2019-02-28,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,15621,0.8019,0.0,0.47905,meli-20181231x10k.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-20-000055,10-K,2020-02-14,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,12677,0.8677,0.00016,0.46937,meli-20191231x10k.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000064,10-K,2020-02-20,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,15373,0.5904,0.00052,0.47774,t-20191231.htm,
732717,AT&T INC.,utilities,extension,0001562762-20-000064,10-K,2020-02-20,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,4943,0.8375,0.0005,0.43818,t-20191231.htm,
24741,CORNING INC /NY,materials_realestate,extension,0001562762-21-000023,10-K,2021-02-12,MDA,FAIL,item_absent_from_toc,item_absent_from_toc|item_body_heading_present,none,low,0,0.0,,,glw-20201231x10k.htm,
24741,CORNING INC /NY,materials_realestate,extension,0001562762-21-000023,10-K,2021-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc|item_body_heading_present,none,low,0,0.0,,,glw-20201231x10k.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000027,10-K,2021-02-16,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,20487,0.0,0.0,0.45203,cop10k2020.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-21-000027,10-K,2021-02-16,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,6712,0.0,0.0,0.48149,cop10k2020.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-21-000079,10-K,2021-03-01,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,13459,0.8815,5e-05,0.47272,meli-20201231x10k.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-22-000031,10-K,2022-02-17,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,18932,0.0,0.0,0.44664,cop10k2021.htm,
1163165,CONOCOPHILLIPS,energy,core,0001562762-22-000031,10-K,2022-02-17,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,6645,0.0,0.0,0.48485,cop10k2021.htm,
1099590,MERCADOLIBRE INC,financials,core,0001562762-22-000049,10-K,2022-02-23,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,13843,0.9047,4e-05,0.4704,meli-20211231x10k.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-013126,10-K,2016-02-24,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,4632,0.6205,0.0,0.5342,txn-10k_20151231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-16-013126,10-K,2016-02-24,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3626,0.9038,0.0,0.50322,txn-10k_20151231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-002142,10-K,2017-02-23,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,4447,0.664,0.0,0.54417,txn-10k_20161231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-17-002142,10-K,2017-02-23,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3481,0.8486,0.0,0.49927,txn-10k_20161231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-002832,10-K,2018-02-22,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,txn-10k_20171231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-002832,10-K,2018-02-22,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3641,0.8767,0.0,0.49819,txn-10k_20171231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-003839,10-K,2019-02-22,MDA,FAIL,no_toc_and_no_heading_match,no_toc_and_no_heading_match,none,low,0,0.0,,,txn-10k_20181231.htm,
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-003839,10-K,2019-02-22,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,3694,0.8303,0.0,0.49533,txn-10k_20181231.htm,
106535,WEYERHAEUSER CO,materials_realestate,extension,0001564590-20-004822,10-K,2020-02-14,MDA,FAIL,toc_recovery_declined,toc_recovery_declined,none,low,0,0.0,,,wy-10k_20191231.htm,F1:G1_head_not_on_item_heading; F2:G3_below_floor(54w<1500)
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-16-000020,10-K,2016-02-04,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice2015123110k.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-17-000003,10-K,2017-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice2016123110k.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-18-000003,10-K,2018-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice2017123110k.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-19-000003,10-K,2019-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice2018123110k.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-20-000003,10-K,2020-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice2019123110k.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-21-000003,10-K,2021-02-04,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20201231.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-22-000006,10-K,2022-02-03,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20211231.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-23-000006,10-K,2023-02-02,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20221231.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-24-000007,10-K,2024-02-08,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20231231.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-25-000003,10-K,2025-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20241231.htm,
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-26-000004,10-K,2026-02-05,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,ice-20251231.htm,
816284,CELGENE CORP /DE/,healthcare,core,0001628280-16-011012,10-K,2016-02-11,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,3278,0.9002,0.0,0.45286,a2015123110k.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001628280-16-022051,10-K,2016-12-15,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor|head_keyword_absent,incorporated_by_reference_unresolved,low,104,0.9615,0.0,0.42056,hpe-10312016x10k.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001628280-17-012383,10-K,2017-12-15,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor|head_keyword_absent,incorporated_by_reference_unresolved,low,104,0.9615,0.0,0.42056,hpe-10312017x10k.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001628280-18-015054,10-K,2018-12-12,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor|head_keyword_absent,incorporated_by_reference_unresolved,low,102,0.9608,0.0,0.41905,hpe-10312018x10k.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-003834,10-K,2019-04-03,MDA,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,8577,0.5153,0.0,0.49228,tjx-10kx20190202.htm,
109198,TJX COMPANIES INC /DE/,consumer,core,0001628280-19-003834,10-K,2019-04-03,RISK_FACTORS,FLAGGED,heading_regex_fallback,heading_regex_fallback,heading_regex,low,7331,0.8857,0.0,0.47739,tjx-10kx20190202.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-24-002390,10-K,2024-01-29,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,9653,0.5026,0.0,0.46092,tsla-20231231.htm,
1318605,"Tesla, Inc.",consumer,core,0001628280-24-002390,10-K,2024-01-29,RISK_FACTORS,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,30312,0.5047,0.0,0.45802,tsla-20231231.htm,
24741,CORNING INC /NY,materials_realestate,extension,0001628280-25-005347,10-K,2025-02-13,MDA,FAIL,item_absent_from_toc,item_absent_from_toc|item_body_heading_present,none,low,0,0.0,,,glw-20241231.htm,
24741,CORNING INC /NY,materials_realestate,extension,0001628280-25-005347,10-K,2025-02-13,RISK_FACTORS,FAIL,item_absent_from_toc,item_absent_from_toc|item_body_heading_present,none,low,0,0.0,,,glw-20241231.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001645590-19-000044,10-K,2019-12-13,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor|head_keyword_absent,incorporated_by_reference_unresolved,low,102,0.9608,0.0,0.41905,hpe-10312019x10k.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001645590-20-000056,10-K,2020-12-10,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor|head_keyword_absent,incorporated_by_reference_unresolved,low,102,0.9608,0.0,0.41905,hpe-20201031.htm,
1645590,Hewlett Packard Enterprise Co,tech,core,0001645590-24-000139,10-K,2024-12-19,MDA,FLAGGED,head_keyword_absent,head_keyword_absent,anchor,medium,2866,0.7627,0.0,0.46951,hpe-20241031.htm,
1652044,Alphabet Inc.,tech,core,0001652044-18-000007,10-K,2018-02-06,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1,anchor_resolving_entry,medium,10497,0.7973,0.0,0.49143,goog10-kq42017.htm,
6769,APACHE CORP,energy,core,0001673379-17-000004,10-K,2017-02-24,MDA,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,13098,0.6894,0.0,0.45842,apa10-k2016.htm,
6769,APACHE CORP,energy,core,0001673379-17-000004,10-K,2017-02-24,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,6941,0.8074,0.0,0.46354,apa10-k2016.htm,
6769,APACHE CORP,energy,core,0001673379-18-000008,10-K,2018-02-23,MDA,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,12759,0.6115,0.0,0.46545,apa10-k2017.htm,
6769,APACHE CORP,energy,core,0001673379-18-000008,10-K,2018-02-23,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,6966,0.7964,0.0,0.46311,apa10-k2017.htm,
1707925,LINDE PLC,materials_realestate,extension,0001707925-18-000004,10-K,2018-03-23,MDA,FLAGGED,mda_stub_unresolved_same_doc,mda_stub_unresolved_same_doc|below_length_floor,incorporated_by_reference_unresolved,low,841,0.629,0.0,0.46239,lindeplc201710k.htm,
6769,APACHE CORP,energy,core,0001733037-19-000004,10-K,2019-03-01,MDA,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,13200,0.6108,0.0,0.46129,apa10-k2018.htm,
6769,APACHE CORP,energy,core,0001733037-19-000004,10-K,2019-03-01,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,7466,0.7943,0.0,0.46218,apa10-k2018.htm,
6769,APACHE CORP,energy,core,0001733037-20-000004,10-K,2020-02-28,MDA,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,12804,0.6335,0.0,0.45246,apa10-k2019.htm,
6769,APACHE CORP,energy,core,0001733037-20-000004,10-K,2020-02-28,RISK_FACTORS,FLAGGED,toc_recovered_f1,toc_recovered_f1|toc_recovery_end_guarded,anchor_resolving_entry,low,7777,0.7959,0.0,0.46316,apa10-k2019.htm,
6769,APACHE CORP,energy,core,0001784031-22-000010,10-K,2022-02-22,MDA,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,apa-20211231.htm,
6769,APACHE CORP,energy,core,0001784031-23-000008,10-K,2023-02-23,MDA,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,apa-20221231.htm,
6769,APACHE CORP,energy,core,0001784031-24-000004,10-K,2024-02-22,MDA,FAIL,item_absent_from_toc,item_absent_from_toc,none,low,0,0.0,,,apa-20231231.htm,
